0.0,0,0.0896,210.3374
1.9531,0,0.1545,6.0821
3.9062,0,0.2294,10.712
5.8594,0,0.2605,1.2288
7.8125,0,0.2712,1.5429
9.7656,0,0.2955,1.1242
11.7188,0,0.3222,1.2246
13.6719,0,0.3237,1.6932
15.625,0,0.3056,2.2162
17.5781,0,0.3033,1.7587
19.5312,0,0.3293,1.4699
21.4844,0,0.3556,11.2985
23.4375,0,0.3574,6.0469
25.3906,0,0.3391,34.7762
27.3438,0,0.3051,1.1384
29.2969,0,0.2621,3.8976
31.25,0,0.2217,1.8932
33.2031,0,0.1984,0.881
35.1562,0,0.1872,1.1013
37.1094,0,0.1748,2.2748
39.0625,0,0.1591,1.8865
41.0156,0,0.1482,1.1176
42.9688,0,0.1458,1.2772
44.9219,0,0.1461,1.8619
46.875,0,0.1449,1.3674
48.8281,0,0.1416,2.5866
50.7812,0,0.1372,5.0526
52.7344,0,0.135,1.0691
54.6875,0,0.1379,1.1079
56.6406,0,0.144,1.2288
58.5938,0,0.1492,1.0628
60.5469,0,0.152,1.5811
62.5,0,0.1546,3.0527
64.4531,0,0.1588,2.8044
66.4062,0,0.1655,7.9097
68.3594,0,0.174,25.9282
70.3125,0,0.181,28.581
72.2656,0,0.1839,15.8553
74.2188,0,0.1824,9.1144
76.1719,0,0.1784,7.4673
78.125,0,0.1717,6.5733
80.0781,0,0.1621,4.2883
82.0312,0,0.1536,1.4019
83.9844,0,0.1508,1.0308
85.9375,0,0.1533,1.5827
87.8906,0,0.1568,1.874
89.8438,0,0.1585,1.2362
91.7969,0,0.1576,2.5467
93.75,0,0.1546,2.2558
95.7031,0,0.152,2.303
97.6562,0,0.1526,1.742
99.6094,0,0.1553,2.3028
101.5625,0,0.1569,2.0977
103.5156,0,0.1568,4.0085
105.4688,0,0.1558,2.3286
107.4219,0,0.1559,2.5283
109.375,0,0.1571,1.4067
111.3281,0,0.1589,1.2076
113.2812,0,0.1592,1.3631
115.2344,0,0.1563,1.1084
117.1875,0,0.1509,1.1684
119.1406,0,0.147,0.9863
121.0938,0,0.1469,1.0387
123.0469,0,0.1488,1.0764
125.0,0,0.1505,1.0551
126.9531,0,0.152,1.0275
128.9062,0,0.1543,1.0139
130.8594,0,0.1593,1.4089
132.8125,0,0.1716,1.4404
134.7656,0,0.1982,2.3756
136.7188,0,0.2437,3.9831
138.6719,0,0.3037,5.785
140.625,0,0.3653,6.8059
142.5781,0,0.4152,6.9222
144.5312,0,0.4454,6.4694
146.4844,0,0.4567,5.2537
148.4375,0,0.4584,4.3088
150.3906,0,0.4589,3.4448
152.3438,0,0.4662,2.3378
154.2969,0,0.4857,2.0967
156.25,0,0.5123,1.9499
158.2031,0,0.5414,1.9388
160.1562,0,0.5653,1.8792
162.1094,0,0.5779,1.6642
164.0625,0,0.5759,1.4428
166.0156,0,0.5624,1.3513
167.9688,0,0.5424,1.5423
169.9219,0,0.5211,1.5936
171.875,0,0.5048,1.7027
173.8281,0,0.4962,1.7364
175.7812,0,0.4952,1.6006
177.7344,0,0.5018,1.5854
179.6875,0,0.5148,1.5833
181.6406,0,0.532,1.6908
183.5938,0,0.5498,1.7782
185.5469,0,0.5627,1.7523
187.5,0,0.5668,1.8099
189.4531,0,0.5596,1.7583
191.4062,0,0.5442,1.4908
193.3594,0,0.5252,1.534
195.3125,0,0.5097,1.4663
197.2656,0,0.5023,1.5576
199.2188,0,0.5026,1.5055
201.1719,0,0.5094,1.5179
203.125,0,0.5232,1.5433
205.0781,0,0.5412,1.5679
207.0312,0,0.5613,1.5106
208.9844,0,0.5775,1.4972
210.9375,0,0.5869,1.5813
212.8906,0,0.5848,1.6664
214.8438,0,0.5727,1.4872
216.7969,0,0.5531,1.5059
218.75,0,0.5307,1.463
220.7031,0,0.5117,1.7134
222.6562,0,0.5006,1.6587
224.6094,0,0.4975,1.596
226.5625,0,0.5015,1.554
228.5156,0,0.5164,1.6348
230.4688,0,0.5388,1.6574
232.4219,0,0.5644,1.6113
234.375,0,0.5861,1.672
236.3281,0,0.5989,1.6627
238.2812,0,0.5992,1.6391
240.2344,0,0.5879,1.4172
242.1875,0,0.5712,1.4099
244.1406,0,0.5562,1.5579
246.0938,0,0.5469,1.5578
248.0469,0,0.5418,1.4603
250.0,0,0.54,1.4664
251.9531,0,0.5417,1.4789
253.9062,0,0.5539,1.4109
255.8594,0,0.5721,1.5085
257.8125,0,0.5907,1.3011
259.7656,0,0.6049,1.3458
261.7188,0,0.61,1.3459
263.6719,0,0.6033,1.5181
265.625,0,0.5865,1.4256
267.5781,0,0.5629,1.2461
269.5312,0,0.5395,1.3665
271.4844,0,0.5209,1.4578
273.4375,0,0.5061,1.6761
275.3906,0,0.4966,1.5267
277.3438,0,0.4937,1.4617
279.2969,0,0.4999,1.7097
281.25,0,0.5128,1.6272
283.2031,0,0.5253,1.6083
285.1562,0,0.5331,1.5288
287.1094,0,0.537,1.7084
289.0625,0,0.5328,1.7485
291.0156,0,0.5162,1.4389
292.9688,0,0.4949,1.432
294.9219,0,0.4883,1.2277
296.875,0,0.5134,1.0808
298.8281,0,0.5451,1.5543
300.7812,0,0.5498,1.9848
302.7344,0,0.5224,1.0638
304.6875,0,0.4926,1.3576
306.6406,0,0.4927,1.5762
308.5938,0,0.5161,1.5947
310.5469,0,0.5374,1.7159
312.5,0,0.545,1.5383
314.4531,0,0.543,1.5594
316.4062,0,0.5342,1.5677
318.3594,0,0.5184,1.5747
320.3125,0,0.4988,1.4924
322.2656,0,0.4826,1.4301
324.2188,0,0.4725,1.3975
326.1719,0,0.4661,1.4235
328.125,0,0.4632,1.5393
330.0781,0,0.4671,1.4957
332.0312,0,0.4747,1.433
333.9844,0,0.482,1.5113
335.9375,0,0.4868,1.5071
337.8906,0,0.4839,1.2636
339.8438,0,0.4729,1.4101
341.7969,0,0.4547,1.511
343.75,0,0.4325,1.5827
345.7031,0,0.4118,1.5959
347.6562,0,0.3956,1.5102
349.6094,0,0.3861,1.3572
351.5625,0,0.3838,1.4567
353.5156,0,0.3863,1.5602
355.4688,0,0.3924,1.4
357.4219,0,0.4006,1.2978
359.375,0,0.409,1.4484
361.3281,0,0.4145,1.3309
363.2812,0,0.4134,1.4001
365.2344,0,0.4049,1.5085
367.1875,0,0.3901,1.4459
369.1406,0,0.3739,1.3431
371.0938,0,0.3582,1.3209
373.0469,0,0.3462,1.3704
375.0,0,0.3404,1.3982
376.9531,0,0.3404,1.4167
378.9062,0,0.3475,1.3198
380.8594,0,0.36,1.4464
382.8125,0,0.3757,1.453
384.7656,0,0.3918,1.4197
386.7188,0,0.4025,1.4688
388.6719,0,0.4053,1.4096
390.625,0,0.4006,1.3841
392.5781,0,0.3903,1.3925
394.5312,0,0.38,1.3754
396.4844,0,0.3764,1.3185
398.4375,0,0.3837,1.2272
400.3906,0,0.3959,1.9105
402.3438,0,0.4046,2.4682
404.2969,0,0.4152,2.9086
406.25,0,0.4301,2.1533
408.2031,0,0.4495,1.5606
410.1562,0,0.4693,1.6702
412.1094,0,0.4804,1.5336
414.0625,0,0.4778,1.4959
416.0156,0,0.4643,1.414
417.9688,0,0.4437,1.3207
419.9219,0,0.4236,1.4715
421.875,0,0.4044,1.2876
423.8281,0,0.3896,1.2765
425.7812,0,0.3815,1.4303
427.7344,0,0.38,1.3365
429.6875,0,0.3833,1.4828
431.6406,0,0.3895,1.5085
433.5938,0,0.3966,1.3452
435.5469,0,0.4012,1.3717
437.5,0,0.4001,1.3088
439.4531,0,0.3958,1.396
441.4062,0,0.3892,1.5177
443.3594,0,0.3787,1.5242
445.3125,0,0.3615,1.497
447.2656,0,0.3386,1.4266
449.2188,0,0.3187,1.3075
451.1719,0,0.3098,1.2327
453.125,0,0.3117,1.2492
455.0781,0,0.3181,1.4082
457.0312,0,0.3249,1.285
458.9844,0,0.3309,1.2844
460.9375,0,0.3339,1.4445
462.8906,0,0.3302,1.3955
464.8438,0,0.3204,1.5376
466.7969,0,0.3075,1.4095
468.75,0,0.2941,1.4858
470.7031,0,0.283,1.3786
472.6562,0,0.2772,1.3301
474.6094,0,0.277,1.4455
476.5625,0,0.2797,1.4133
478.5156,0,0.2848,1.414
480.4688,0,0.2934,1.3552
482.4219,0,0.3037,1.2731
484.375,0,0.3112,1.2091
486.3281,0,0.3163,1.2913
488.2812,0,0.3189,1.1979
490.2344,0,0.3161,1.1924
492.1875,0,0.3072,1.3198
494.1406,0,0.3024,1.264
496.0938,0,0.3154,0.9896
498.0469,0,0.3385,1.668
500.0,0,0.3514,2.6843
501.9531,0,0.3442,1.2408
503.9062,0,0.3282,1.0972
505.8594,0,0.3235,1.3673
507.8125,0,0.3318,1.322
509.7656,0,0.341,1.2955
511.7188,0,0.3418,1.3609
513.6719,0,0.3345,1.4459
515.625,0,0.3231,1.3091
517.5781,0,0.3087,1.3193
519.5312,0,0.2933,1.426
521.4844,0,0.2799,1.4912
523.4375,0,0.2718,1.3484
525.3906,0,0.2679,1.2546
527.3438,0,0.2671,1.2629
529.2969,0,0.2724,1.3366
531.25,0,0.2823,1.3561
533.2031,0,0.2949,1.5039
535.1562,0,0.3065,1.649
537.1094,0,0.3124,1.4686
539.0625,0,0.3109,1.4014
541.0156,0,0.3031,1.4609
542.9688,0,0.2918,1.311
544.9219,0,0.2808,1.3965
546.875,0,0.2719,1.3269
548.8281,0,0.266,1.3055
550.7812,0,0.2633,1.3245
552.7344,0,0.2634,1.2802
554.6875,0,0.267,1.2802
556.6406,0,0.2739,1.408
558.5938,0,0.2815,1.4158
560.5469,0,0.2882,1.3173
562.5,0,0.2914,1.4878
564.4531,0,0.2906,1.2859
566.4062,0,0.2856,1.498
568.3594,0,0.279,1.291
570.3125,0,0.2735,1.3824
572.2656,0,0.2705,1.4912
574.2188,0,0.2707,1.3493
576.1719,0,0.2731,1.2985
578.125,0,0.278,1.392
580.0781,0,0.2853,1.3068
582.0312,0,0.2955,1.4597
583.9844,0,0.3062,1.3307
585.9375,0,0.3142,1.4264
587.8906,0,0.3176,1.487
589.8438,0,0.3145,1.5432
591.7969,0,0.3058,1.4724
593.75,0,0.2934,1.4373
595.7031,0,0.2808,1.2888
597.6562,0,0.2693,1.3128
599.6094,0,0.2597,1.3559
601.5625,0,0.2528,1.3484
603.5156,0,0.2497,1.2574
605.4688,0,0.2503,1.3973
607.4219,0,0.2551,1.3862
609.375,0,0.2612,1.3863
611.3281,0,0.2661,1.3134
613.2812,0,0.2682,1.3977
615.2344,0,0.2669,1.4245
617.1875,0,0.2633,1.3613
619.1406,0,0.2593,1.3799
621.0938,0,0.2559,1.2814
623.0469,0,0.254,1.2706
625.0,0,0.2552,1.429
626.9531,0,0.2596,1.3864
628.9062,0,0.2675,1.1529
630.8594,0,0.2782,1.2795
632.8125,0,0.29,1.5049
634.7656,0,0.3,1.5485
636.7188,0,0.305,1.3722
638.6719,0,0.3035,1.3671
640.625,0,0.2957,1.3344
642.5781,0,0.2844,1.36
644.5312,0,0.2725,1.3497
646.4844,0,0.2635,1.2594
648.4375,0,0.2584,1.204
650.3906,0,0.257,1.31
652.3438,0,0.2581,1.1774
654.2969,0,0.2624,1.297
656.25,0,0.2687,1.2212
658.2031,0,0.2764,1.2603
660.1562,0,0.2833,1.3011
662.1094,0,0.2873,1.3578
664.0625,0,0.286,1.3343
666.0156,0,0.2799,1.3611
667.9688,0,0.2715,1.4888
669.9219,0,0.2628,1.4434
671.875,0,0.2559,1.3883
673.8281,0,0.2511,1.2625
675.7812,0,0.2497,1.2985
677.7344,0,0.251,1.2337
679.6875,0,0.2545,1.3092
681.6406,0,0.2599,1.3502
683.5938,0,0.2656,1.4089
685.5469,0,0.2685,1.5404
687.5,0,0.2669,1.4412
689.4531,0,0.2602,1.5007
691.4062,0,0.2495,1.5526
693.3594,0,0.2363,1.1624
695.3125,0,0.2256,1.2294
697.2656,0,0.2168,1.2104
699.2188,0,0.2104,1.3406
701.1719,0,0.2071,1.1369
703.125,0,0.2057,1.0389
705.0781,0,0.2064,1.1813
707.0312,0,0.2092,1.1617
708.9844,0,0.2128,1.0971
710.9375,0,0.2154,1.4181
712.8906,0,0.2151,1.3573
